"","geo","date","hits_Weather","State","Abrev","FIPS","year","month","hits_Forecast","hits_Temperature","hits_NOAA","hits_Dogs","hits_Headache"
"6142","US-RI",2009-10-01,31,"Rhode Island","RI",44,"2009","10",36,58,8,49,9
"6143","US-RI",2009-11-01,24,"Rhode Island","RI",44,"2009","11",27,30,26,51,0
"6144","US-RI",2009-12-01,38,"Rhode Island","RI",44,"2009","12",40,47,26,38,27
"6145","US-RI",2010-01-01,30,"Rhode Island","RI",44,"2010","01",22,71,34,59,18
"6146","US-RI",2010-02-01,52,"Rhode Island","RI",44,"2010","02",58,62,47,47,9
"6147","US-RI",2010-03-01,31,"Rhode Island","RI",44,"2010","03",42,49,19,55,32
"6148","US-RI",2010-04-01,30,"Rhode Island","RI",44,"2010","04",40,32,50,38,17
"6149","US-RI",2010-05-01,37,"Rhode Island","RI",44,"2010","05",29,43,44,63,36
"6150","US-RI",2010-06-01,41,"Rhode Island","RI",44,"2010","06",50,47,24,62,0
"6151","US-RI",2010-07-01,48,"Rhode Island","RI",44,"2010","07",37,62,46,42,38
"6152","US-RI",2010-08-01,42,"Rhode Island","RI",44,"2010","08",51,52,45,68,46
"6153","US-RI",2010-09-01,53,"Rhode Island","RI",44,"2010","09",38,51,100,44,16
"6154","US-RI",2010-10-01,39,"Rhode Island","RI",44,"2010","10",27,41,11,53,55
"6155","US-RI",2010-11-01,24,"Rhode Island","RI",44,"2010","11",29,52,8,40,23
"6156","US-RI",2010-12-01,52,"Rhode Island","RI",44,"2010","12",51,44,27,47,23
"6157","US-RI",2011-01-01,88,"Rhode Island","RI",44,"2011","01",60,46,82,56,27
"6158","US-RI",2011-02-01,49,"Rhode Island","RI",44,"2011","02",48,48,36,62,28
"6159","US-RI",2011-03-01,38,"Rhode Island","RI",44,"2011","03",38,29,22,49,36
"6160","US-RI",2011-04-01,37,"Rhode Island","RI",44,"2011","04",30,28,23,62,32
"6161","US-RI",2011-05-01,49,"Rhode Island","RI",44,"2011","05",33,40,36,63,16
"6162","US-RI",2011-06-01,56,"Rhode Island","RI",44,"2011","06",48,41,36,70,17
"6163","US-RI",2011-07-01,45,"Rhode Island","RI",44,"2011","07",39,32,41,46,39
"6164","US-RI",2011-08-01,72,"Rhode Island","RI",44,"2011","08",63,31,96,67,50
"6165","US-RI",2011-09-01,49,"Rhode Island","RI",44,"2011","09",42,48,34,53,40
"6166","US-RI",2011-10-01,37,"Rhode Island","RI",44,"2011","10",28,58,32,53,33
"6167","US-RI",2011-11-01,26,"Rhode Island","RI",44,"2011","11",21,41,21,59,5
"6168","US-RI",2011-12-01,26,"Rhode Island","RI",44,"2011","12",22,43,26,72,14
"6169","US-RI",2012-01-01,41,"Rhode Island","RI",44,"2012","01",35,79,26,54,27
"6170","US-RI",2012-02-01,32,"Rhode Island","RI",44,"2012","02",22,59,25,65,37
"6171","US-RI",2012-03-01,33,"Rhode Island","RI",44,"2012","03",29,54,24,57,26
"6172","US-RI",2012-04-01,36,"Rhode Island","RI",44,"2012","04",32,67,9,51,18
"6173","US-RI",2012-05-01,40,"Rhode Island","RI",44,"2012","05",32,52,28,54,31
"6174","US-RI",2012-06-01,60,"Rhode Island","RI",44,"2012","06",52,37,26,50,10
"6175","US-RI",2012-07-01,61,"Rhode Island","RI",44,"2012","07",45,38,34,53,42
"6176","US-RI",2012-08-01,41,"Rhode Island","RI",44,"2012","08",37,24,38,83,50
"6177","US-RI",2012-09-01,38,"Rhode Island","RI",44,"2012","09",37,54,36,65,31
"6178","US-RI",2012-10-01,61,"Rhode Island","RI",44,"2012","10",41,51,57,64,8
"6179","US-RI",2012-11-01,29,"Rhode Island","RI",44,"2012","11",16,68,18,75,34
"6180","US-RI",2012-12-01,40,"Rhode Island","RI",44,"2012","12",25,58,30,49,31
"6181","US-RI",2013-01-01,43,"Rhode Island","RI",44,"2013","01",31,55,26,57,12
"6182","US-RI",2013-02-01,67,"Rhode Island","RI",44,"2013","02",46,50,52,66,21
"6183","US-RI",2013-03-01,44,"Rhode Island","RI",44,"2013","03",28,51,26,53,19
"6184","US-RI",2013-04-01,34,"Rhode Island","RI",44,"2013","04",31,39,15,62,27
"6185","US-RI",2013-05-01,50,"Rhode Island","RI",44,"2013","05",41,47,21,43,4
"6186","US-RI",2013-06-01,54,"Rhode Island","RI",44,"2013","06",40,60,41,64,25
"6187","US-RI",2013-07-01,52,"Rhode Island","RI",44,"2013","07",51,28,29,71,40
"6188","US-RI",2013-08-01,41,"Rhode Island","RI",44,"2013","08",43,32,27,61,20
"6189","US-RI",2013-09-01,43,"Rhode Island","RI",44,"2013","09",37,48,25,61,30
"6190","US-RI",2013-10-01,34,"Rhode Island","RI",44,"2013","10",26,52,26,65,18
"6191","US-RI",2013-11-01,37,"Rhode Island","RI",44,"2013","11",34,73,27,67,22
"6192","US-RI",2013-12-01,54,"Rhode Island","RI",44,"2013","12",40,71,28,52,39
"6193","US-RI",2014-01-01,69,"Rhode Island","RI",44,"2014","01",51,100,36,66,17
"6194","US-RI",2014-02-01,88,"Rhode Island","RI",44,"2014","02",56,68,53,59,42
"6195","US-RI",2014-03-01,50,"Rhode Island","RI",44,"2014","03",43,49,30,63,16
"6196","US-RI",2014-04-01,40,"Rhode Island","RI",44,"2014","04",24,52,25,68,31
"6197","US-RI",2014-05-01,52,"Rhode Island","RI",44,"2014","05",38,51,34,86,30
"6198","US-RI",2014-06-01,44,"Rhode Island","RI",44,"2014","06",46,41,23,77,30
"6199","US-RI",2014-07-01,62,"Rhode Island","RI",44,"2014","07",46,50,48,71,33
"6200","US-RI",2014-08-01,41,"Rhode Island","RI",44,"2014","08",39,30,41,88,12
"6201","US-RI",2014-09-01,44,"Rhode Island","RI",44,"2014","09",31,87,13,71,23
"6202","US-RI",2014-10-01,40,"Rhode Island","RI",44,"2014","10",35,62,19,71,29
"6203","US-RI",2014-11-01,46,"Rhode Island","RI",44,"2014","11",39,89,27,79,22
"6204","US-RI",2014-12-01,38,"Rhode Island","RI",44,"2014","12",21,88,16,66,33
"6205","US-RI",2015-01-01,77,"Rhode Island","RI",44,"2015","01",63,100,40,67,39
"6206","US-RI",2015-02-01,100,"Rhode Island","RI",44,"2015","02",100,84,43,64,26
"6207","US-RI",2015-03-01,48,"Rhode Island","RI",44,"2015","03",35,75,26,79,49
"6208","US-RI",2015-04-01,42,"Rhode Island","RI",44,"2015","04",31,58,30,74,39
"6209","US-RI",2015-05-01,45,"Rhode Island","RI",44,"2015","05",35,75,16,83,15
"6210","US-RI",2015-06-01,57,"Rhode Island","RI",44,"2015","06",56,43,30,74,46
"6211","US-RI",2015-07-01,58,"Rhode Island","RI",44,"2015","07",50,49,27,72,22
"6212","US-RI",2015-08-01,52,"Rhode Island","RI",44,"2015","08",51,46,29,78,33
"6213","US-RI",2015-09-01,45,"Rhode Island","RI",44,"2015","09",30,63,27,72,27
"6214","US-RI",2015-10-01,48,"Rhode Island","RI",44,"2015","10",41,76,20,65,22
"6215","US-RI",2015-11-01,36,"Rhode Island","RI",44,"2015","11",30,89,11,70,39
"6216","US-RI",2015-12-01,37,"Rhode Island","RI",44,"2015","12",35,75,16,86,29
"6217","US-RI",2016-01-01,69,"Rhode Island","RI",44,"2016","01",60,87,23,93,48
"6218","US-RI",2016-02-01,74,"Rhode Island","RI",44,"2016","02",56,85,23,73,24
"6219","US-RI",2016-03-01,54,"Rhode Island","RI",44,"2016","03",35,63,24,80,25
"6220","US-RI",2016-04-01,52,"Rhode Island","RI",44,"2016","04",36,77,11,71,38
"6221","US-RI",2016-05-01,59,"Rhode Island","RI",44,"2016","05",42,76,10,72,12
"6222","US-RI",2016-06-01,59,"Rhode Island","RI",44,"2016","06",42,51,25,92,32
"6223","US-RI",2016-07-01,68,"Rhode Island","RI",44,"2016","07",50,68,29,83,51
"6224","US-RI",2016-08-01,55,"Rhode Island","RI",44,"2016","08",47,66,30,79,39
"6225","US-RI",2016-09-01,63,"Rhode Island","RI",44,"2016","09",43,62,37,72,38
"6226","US-RI",2016-10-01,51,"Rhode Island","RI",44,"2016","10",36,77,31,77,38
"6227","US-RI",2016-11-01,36,"Rhode Island","RI",44,"2016","11",31,88,16,75,25
"6228","US-RI",2016-12-01,48,"Rhode Island","RI",44,"2016","12",34,79,23,74,26
"6229","US-RI",2017-01-01,54,"Rhode Island","RI",44,"2017","01",44,73,13,96,42
"6230","US-RI",2017-02-01,75,"Rhode Island","RI",44,"2017","02",41,64,31,78,38
"6231","US-RI",2017-03-01,71,"Rhode Island","RI",44,"2017","03",54,76,27,72,34
"6232","US-RI",2017-04-01,51,"Rhode Island","RI",44,"2017","04",37,73,21,73,27
"6233","US-RI",2017-05-01,66,"Rhode Island","RI",44,"2017","05",50,73,10,88,50
"6234","US-RI",2017-06-01,79,"Rhode Island","RI",44,"2017","06",54,77,28,91,25
"6235","US-RI",2017-07-01,76,"Rhode Island","RI",44,"2017","07",58,66,29,100,40
"6236","US-RI",2017-08-01,67,"Rhode Island","RI",44,"2017","08",46,70,24,86,39
"6237","US-RI",2017-09-01,75,"Rhode Island","RI",44,"2017","09",62,66,72,77,43
"6238","US-RI",2017-10-01,54,"Rhode Island","RI",44,"2017","10",44,64,13,73,52
"6239","US-RI",2017-11-01,42,"Rhode Island","RI",44,"2017","11",24,93,12,79,43
"6240","US-RI",2017-12-01,69,"Rhode Island","RI",44,"2017","12",46,92,24,91,34
"6241","US-SC",2005-01-01,19,"South Carolina","SC",45,"2005","01",27,72,27,70,33
"6242","US-SC",2005-02-01,18,"South Carolina","SC",45,"2005","02",6,17,6,63,34
"6243","US-SC",2005-03-01,18,"South Carolina","SC",45,"2005","03",40,22,29,59,0
"6244","US-SC",2005-04-01,21,"South Carolina","SC",45,"2005","04",6,41,5,62,100
"6245","US-SC",2005-05-01,15,"South Carolina","SC",45,"2005","05",5,15,16,80,0
"6246","US-SC",2005-06-01,17,"South Carolina","SC",45,"2005","06",22,32,16,70,33
"6247","US-SC",2005-07-01,22,"South Carolina","SC",45,"2005","07",21,39,32,38,96
"6248","US-SC",2005-08-01,14,"South Carolina","SC",45,"2005","08",14,42,14,73,58
"6249","US-SC",2005-09-01,22,"South Carolina","SC",45,"2005","09",0,57,47,79,52
"6250","US-SC",2005-10-01,23,"South Carolina","SC",45,"2005","10",4,47,16,49,49
"6251","US-SC",2005-11-01,19,"South Carolina","SC",45,"2005","11",17,31,8,53,75
"6252","US-SC",2005-12-01,24,"South Carolina","SC",45,"2005","12",29,43,8,53,0
"6253","US-SC",2006-01-01,17,"South Carolina","SC",45,"2006","01",18,58,11,49,43
"6254","US-SC",2006-02-01,24,"South Carolina","SC",45,"2006","02",25,47,14,78,65
"6255","US-SC",2006-03-01,17,"South Carolina","SC",45,"2006","03",10,42,31,43,19
"6256","US-SC",2006-04-01,24,"South Carolina","SC",45,"2006","04",7,40,17,69,0
"6257","US-SC",2006-05-01,20,"South Carolina","SC",45,"2006","05",13,44,23,67,40
"6258","US-SC",2006-06-01,23,"South Carolina","SC",45,"2006","06",21,36,10,62,0
"6259","US-SC",2006-07-01,21,"South Carolina","SC",45,"2006","07",3,20,20,72,40
"6260","US-SC",2006-08-01,28,"South Carolina","SC",45,"2006","08",32,17,17,49,35
"6261","US-SC",2006-09-01,21,"South Carolina","SC",45,"2006","09",28,33,20,50,0
"6262","US-SC",2006-10-01,24,"South Carolina","SC",45,"2006","10",28,49,13,68,62
"6263","US-SC",2006-11-01,27,"South Carolina","SC",45,"2006","11",16,49,13,52,0
"6264","US-SC",2006-12-01,24,"South Carolina","SC",45,"2006","12",16,35,0,61,0
"6265","US-SC",2007-01-01,37,"South Carolina","SC",45,"2007","01",20,42,15,68,27
"6266","US-SC",2007-02-01,42,"South Carolina","SC",45,"2007","02",33,17,12,60,85
"6267","US-SC",2007-03-01,28,"South Carolina","SC",45,"2007","03",28,25,13,68,38
"6268","US-SC",2007-04-01,30,"South Carolina","SC",45,"2007","04",17,22,15,52,13
"6269","US-SC",2007-05-01,28,"South Carolina","SC",45,"2007","05",18,20,10,56,60
"6270","US-SC",2007-06-01,24,"South Carolina","SC",45,"2007","06",15,29,28,70,52
"6271","US-SC",2007-07-01,25,"South Carolina","SC",45,"2007","07",10,27,16,79,25
"6272","US-SC",2007-08-01,28,"South Carolina","SC",45,"2007","08",21,39,15,63,79
"6273","US-SC",2007-09-01,26,"South Carolina","SC",45,"2007","09",28,44,24,61,11
"6274","US-SC",2007-10-01,25,"South Carolina","SC",45,"2007","10",23,30,14,55,31
"6275","US-SC",2007-11-01,22,"South Carolina","SC",45,"2007","11",26,28,10,53,10
"6276","US-SC",2007-12-01,30,"South Carolina","SC",45,"2007","12",29,21,12,61,11
"6277","US-SC",2008-01-01,45,"South Carolina","SC",45,"2008","01",24,44,19,73,56
"6278","US-SC",2008-02-01,27,"South Carolina","SC",45,"2008","02",13,33,13,46,40
"6279","US-SC",2008-03-01,34,"South Carolina","SC",45,"2008","03",27,33,19,68,0
"6280","US-SC",2008-04-01,34,"South Carolina","SC",45,"2008","04",18,27,9,53,9
"6281","US-SC",2008-05-01,28,"South Carolina","SC",45,"2008","05",28,38,11,46,10
"6282","US-SC",2008-06-01,29,"South Carolina","SC",45,"2008","06",31,38,9,57,42
"6283","US-SC",2008-07-01,28,"South Carolina","SC",45,"2008","07",13,33,18,80,49
"6284","US-SC",2008-08-01,31,"South Carolina","SC",45,"2008","08",42,23,27,57,38
"6285","US-SC",2008-09-01,44,"South Carolina","SC",45,"2008","09",60,23,65,70,43
"6286","US-SC",2008-10-01,26,"South Carolina","SC",45,"2008","10",42,38,7,60,58
"6287","US-SC",2008-11-01,21,"South Carolina","SC",45,"2008","11",21,42,2,56,9
"6288","US-SC",2008-12-01,30,"South Carolina","SC",45,"2008","12",32,33,10,42,36
"6289","US-SC",2009-01-01,37,"South Carolina","SC",45,"2009","01",26,39,8,79,92
"6290","US-SC",2009-02-01,28,"South Carolina","SC",45,"2009","02",28,38,13,60,26
"6291","US-SC",2009-03-01,37,"South Carolina","SC",45,"2009","03",40,44,6,50,31
"6292","US-SC",2009-04-01,31,"South Carolina","SC",45,"2009","04",19,22,14,67,8
"6293","US-SC",2009-05-01,32,"South Carolina","SC",45,"2009","05",27,37,13,72,34
"6294","US-SC",2009-06-01,26,"South Carolina","SC",45,"2009","06",18,42,10,78,55
"6295","US-SC",2009-07-01,22,"South Carolina","SC",45,"2009","07",24,24,13,73,71
"6296","US-SC",2009-08-01,22,"South Carolina","SC",45,"2009","08",27,12,23,69,33
"6297","US-SC",2009-09-01,24,"South Carolina","SC",45,"2009","09",20,39,8,65,32
"6298","US-SC",2009-10-01,33,"South Carolina","SC",45,"2009","10",73,56,7,58,46
"6299","US-SC",2009-11-01,24,"South Carolina","SC",45,"2009","11",39,52,14,51,31
"6300","US-SC",2009-12-01,39,"South Carolina","SC",45,"2009","12",42,39,7,83,49
"6301","US-SC",2010-01-01,43,"South Carolina","SC",45,"2010","01",46,45,16,78,22
"6302","US-SC",2010-02-01,47,"South Carolina","SC",45,"2010","02",46,41,7,69,45
"6303","US-SC",2010-03-01,35,"South Carolina","SC",45,"2010","03",64,51,11,77,42
"6304","US-SC",2010-04-01,24,"South Carolina","SC",45,"2010","04",40,50,11,56,37
"6305","US-SC",2010-05-01,32,"South Carolina","SC",45,"2010","05",47,28,15,65,46
"6306","US-SC",2010-06-01,31,"South Carolina","SC",45,"2010","06",20,35,27,56,25
"6307","US-SC",2010-07-01,28,"South Carolina","SC",45,"2010","07",12,25,15,72,8
"6308","US-SC",2010-08-01,30,"South Carolina","SC",45,"2010","08",19,33,28,77,52
"6309","US-SC",2010-09-01,29,"South Carolina","SC",45,"2010","09",29,35,28,59,42
"6310","US-SC",2010-10-01,28,"South Carolina","SC",45,"2010","10",28,33,11,70,43
"6311","US-SC",2010-11-01,30,"South Carolina","SC",45,"2010","11",26,40,12,62,51
"6312","US-SC",2010-12-01,55,"South Carolina","SC",45,"2010","12",40,31,19,54,23
"6313","US-SC",2011-01-01,54,"South Carolina","SC",45,"2011","01",48,40,28,65,44
"6314","US-SC",2011-02-01,42,"South Carolina","SC",45,"2011","02",35,45,14,62,36
"6315","US-SC",2011-03-01,42,"South Carolina","SC",45,"2011","03",56,40,11,72,39
"6316","US-SC",2011-04-01,49,"South Carolina","SC",45,"2011","04",36,41,20,57,52
"6317","US-SC",2011-05-01,34,"South Carolina","SC",45,"2011","05",32,38,18,65,21
"6318","US-SC",2011-06-01,34,"South Carolina","SC",45,"2011","06",24,34,15,80,25
"6319","US-SC",2011-07-01,31,"South Carolina","SC",45,"2011","07",21,34,14,68,57
"6320","US-SC",2011-08-01,45,"South Carolina","SC",45,"2011","08",32,34,55,67,70
"6321","US-SC",2011-09-01,38,"South Carolina","SC",45,"2011","09",34,39,21,71,53
"6322","US-SC",2011-10-01,32,"South Carolina","SC",45,"2011","10",24,36,13,68,41
"6323","US-SC",2011-11-01,30,"South Carolina","SC",45,"2011","11",20,55,6,62,53
"6324","US-SC",2011-12-01,30,"South Carolina","SC",45,"2011","12",28,49,9,68,44
"6325","US-SC",2012-01-01,33,"South Carolina","SC",45,"2012","01",36,47,8,67,81
"6326","US-SC",2012-02-01,37,"South Carolina","SC",45,"2012","02",38,47,13,70,38
"6327","US-SC",2012-03-01,44,"South Carolina","SC",45,"2012","03",43,39,7,75,43
"6328","US-SC",2012-04-01,37,"South Carolina","SC",45,"2012","04",41,50,15,73,47
"6329","US-SC",2012-05-01,35,"South Carolina","SC",45,"2012","05",37,42,18,76,43
"6330","US-SC",2012-06-01,36,"South Carolina","SC",45,"2012","06",28,41,12,79,39
"6331","US-SC",2012-07-01,37,"South Carolina","SC",45,"2012","07",31,37,15,76,29
"6332","US-SC",2012-08-01,36,"South Carolina","SC",45,"2012","08",27,36,20,72,62
"6333","US-SC",2012-09-01,26,"South Carolina","SC",45,"2012","09",25,53,11,76,54
"6334","US-SC",2012-10-01,38,"South Carolina","SC",45,"2012","10",28,49,18,68,78
"6335","US-SC",2012-11-01,27,"South Carolina","SC",45,"2012","11",28,54,9,69,41
"6336","US-SC",2012-12-01,34,"South Carolina","SC",45,"2012","12",31,50,12,78,48
"6337","US-SC",2013-01-01,47,"South Carolina","SC",45,"2013","01",41,46,16,63,69
"6338","US-SC",2013-02-01,45,"South Carolina","SC",45,"2013","02",37,46,14,72,41
"6339","US-SC",2013-03-01,44,"South Carolina","SC",45,"2013","03",55,42,13,76,87
"6340","US-SC",2013-04-01,45,"South Carolina","SC",45,"2013","04",38,52,11,67,54
"6341","US-SC",2013-05-01,37,"South Carolina","SC",45,"2013","05",42,41,13,74,64
"6342","US-SC",2013-06-01,50,"South Carolina","SC",45,"2013","06",41,37,22,76,51
"6343","US-SC",2013-07-01,45,"South Carolina","SC",45,"2013","07",37,38,15,82,61
"6344","US-SC",2013-08-01,34,"South Carolina","SC",45,"2013","08",27,39,10,77,55
"6345","US-SC",2013-09-01,24,"South Carolina","SC",45,"2013","09",23,47,8,63,55
"6346","US-SC",2013-10-01,33,"South Carolina","SC",45,"2013","10",32,58,10,65,64
"6347","US-SC",2013-11-01,43,"South Carolina","SC",45,"2013","11",40,58,10,78,85
"6348","US-SC",2013-12-01,37,"South Carolina","SC",45,"2013","12",39,55,10,69,54
"6349","US-SC",2014-01-01,82,"South Carolina","SC",45,"2014","01",69,85,20,88,59
"6350","US-SC",2014-02-01,75,"South Carolina","SC",45,"2014","02",75,66,19,84,52
"6351","US-SC",2014-03-01,54,"South Carolina","SC",45,"2014","03",54,56,8,75,48
"6352","US-SC",2014-04-01,54,"South Carolina","SC",45,"2014","04",50,45,20,75,60
"6353","US-SC",2014-05-01,38,"South Carolina","SC",45,"2014","05",34,43,10,91,55
"6354","US-SC",2014-06-01,36,"South Carolina","SC",45,"2014","06",29,45,10,98,57
"6355","US-SC",2014-07-01,43,"South Carolina","SC",45,"2014","07",42,33,16,83,71
"6356","US-SC",2014-08-01,35,"South Carolina","SC",45,"2014","08",34,44,13,71,62
"6357","US-SC",2014-09-01,42,"South Carolina","SC",45,"2014","09",39,49,10,75,55
"6358","US-SC",2014-10-01,40,"South Carolina","SC",45,"2014","10",38,53,10,75,55
"6359","US-SC",2014-11-01,49,"South Carolina","SC",45,"2014","11",51,100,10,76,74
"6360","US-SC",2014-12-01,39,"South Carolina","SC",45,"2014","12",41,60,11,77,54
"6361","US-SC",2015-01-01,52,"South Carolina","SC",45,"2015","01",46,67,11,92,77
"6362","US-SC",2015-02-01,100,"South Carolina","SC",45,"2015","02",100,90,16,71,83
"6363","US-SC",2015-03-01,62,"South Carolina","SC",45,"2015","03",69,65,6,71,50
"6364","US-SC",2015-04-01,56,"South Carolina","SC",45,"2015","04",57,57,7,73,46
"6365","US-SC",2015-05-01,40,"South Carolina","SC",45,"2015","05",39,53,9,82,73
"6366","US-SC",2015-06-01,56,"South Carolina","SC",45,"2015","06",58,66,10,86,70
"6367","US-SC",2015-07-01,61,"South Carolina","SC",45,"2015","07",63,61,10,83,80
"6368","US-SC",2015-08-01,57,"South Carolina","SC",45,"2015","08",57,60,14,75,67
"6369","US-SC",2015-09-01,59,"South Carolina","SC",45,"2015","09",62,61,9,80,76
"6370","US-SC",2015-10-01,68,"South Carolina","SC",45,"2015","10",62,65,16,79,67
"6371","US-SC",2015-11-01,51,"South Carolina","SC",45,"2015","11",53,72,8,93,68
"6372","US-SC",2015-12-01,47,"South Carolina","SC",45,"2015","12",43,71,9,76,66
"6373","US-SC",2016-01-01,71,"South Carolina","SC",45,"2016","01",76,84,10,82,80
"6374","US-SC",2016-02-01,66,"South Carolina","SC",45,"2016","02",58,72,10,79,82
"6375","US-SC",2016-03-01,55,"South Carolina","SC",45,"2016","03",54,68,6,79,53
"6376","US-SC",2016-04-01,50,"South Carolina","SC",45,"2016","04",51,53,7,80,76
"6377","US-SC",2016-05-01,56,"South Carolina","SC",45,"2016","05",51,59,9,85,70
"6378","US-SC",2016-06-01,45,"South Carolina","SC",45,"2016","06",44,51,12,83,76
"6379","US-SC",2016-07-01,46,"South Carolina","SC",45,"2016","07",38,57,5,91,57
"6380","US-SC",2016-08-01,35,"South Carolina","SC",45,"2016","08",29,50,11,87,79
"6381","US-SC",2016-09-01,46,"South Carolina","SC",45,"2016","09",40,59,15,78,52
"6382","US-SC",2016-10-01,57,"South Carolina","SC",45,"2016","10",55,63,58,75,84
"6383","US-SC",2016-11-01,38,"South Carolina","SC",45,"2016","11",36,81,5,83,77
"6384","US-SC",2016-12-01,50,"South Carolina","SC",45,"2016","12",50,82,7,93,89
"6385","US-SC",2017-01-01,64,"South Carolina","SC",45,"2017","01",67,93,7,100,69
"6386","US-SC",2017-02-01,47,"South Carolina","SC",45,"2017","02",39,67,5,81,81
"6387","US-SC",2017-03-01,64,"South Carolina","SC",45,"2017","03",65,80,6,80,81
"6388","US-SC",2017-04-01,63,"South Carolina","SC",45,"2017","04",56,68,8,89,52
"6389","US-SC",2017-05-01,57,"South Carolina","SC",45,"2017","05",54,59,6,87,86
"6390","US-SC",2017-06-01,54,"South Carolina","SC",45,"2017","06",52,55,8,94,89
"6391","US-SC",2017-07-01,49,"South Carolina","SC",45,"2017","07",39,61,6,98,73
"6392","US-SC",2017-08-01,55,"South Carolina","SC",45,"2017","08",47,56,14,86,97
"6393","US-SC",2017-09-01,69,"South Carolina","SC",45,"2017","09",58,58,100,82,79
"6394","US-SC",2017-10-01,54,"South Carolina","SC",45,"2017","10",48,65,9,80,85
"6395","US-SC",2017-11-01,45,"South Carolina","SC",45,"2017","11",39,78,4,85,88
"6396","US-SC",2017-12-01,62,"South Carolina","SC",45,"2017","12",58,83,6,95,98
"6397","US-SD",2005-01-01,29,"South Dakota","SD",46,"2005","01",0,100,45,38,86
"6398","US-SD",2005-02-01,15,"South Dakota","SD",46,"2005","02",20,0,0,39,0
"6399","US-SD",2005-03-01,20,"South Dakota","SD",46,"2005","03",0,17,0,11,0
"6400","US-SD",2005-04-01,22,"South Dakota","SD",46,"2005","04",19,19,0,25,0
"6401","US-SD",2005-05-01,27,"South Dakota","SD",46,"2005","05",19,19,0,24,0
"6402","US-SD",2005-06-01,23,"South Dakota","SD",46,"2005","06",20,0,0,26,0
"6403","US-SD",2005-07-01,19,"South Dakota","SD",46,"2005","07",0,20,0,39,0
"6404","US-SD",2005-08-01,22,"South Dakota","SD",46,"2005","08",19,19,43,49,0
"6405","US-SD",2005-09-01,26,"South Dakota","SD",46,"2005","09",0,0,37,52,0
"6406","US-SD",2005-10-01,21,"South Dakota","SD",46,"2005","10",14,29,0,37,0
"6407","US-SD",2005-11-01,25,"South Dakota","SD",46,"2005","11",31,0,35,60,0
"6408","US-SD",2005-12-01,22,"South Dakota","SD",46,"2005","12",15,0,0,56,64
"6409","US-SD",2006-01-01,15,"South Dakota","SD",46,"2006","01",13,0,0,57,0
"6410","US-SD",2006-02-01,32,"South Dakota","SD",46,"2006","02",0,50,56,24,0
"6411","US-SD",2006-03-01,30,"South Dakota","SD",46,"2006","03",33,11,24,49,0
"6412","US-SD",2006-04-01,34,"South Dakota","SD",46,"2006","04",0,95,27,30,0
"6413","US-SD",2006-05-01,29,"South Dakota","SD",46,"2006","05",0,12,0,44,100
"6414","US-SD",2006-06-01,25,"South Dakota","SD",46,"2006","06",13,13,59,100,57
"6415","US-SD",2006-07-01,25,"South Dakota","SD",46,"2006","07",48,36,27,61,52
"6416","US-SD",2006-08-01,20,"South Dakota","SD",46,"2006","08",11,22,0,35,0
"6417","US-SD",2006-09-01,33,"South Dakota","SD",46,"2006","09",30,40,0,51,0
"6418","US-SD",2006-10-01,18,"South Dakota","SD",46,"2006","10",45,18,20,63,39
"6419","US-SD",2006-11-01,18,"South Dakota","SD",46,"2006","11",9,53,20,33,0
